titre,ville,code_postal,prix,surface,type_bien,pieces,url,prix_m2,latitude,longitude
Brest secteur brest business school. appartement t4 avec balcon,Brest,29200,159750,83,Appartements,5,https://www.etreproprio.com/immobilier-23916309-vente-brest-secteur-brest-business-school-appartement-t4-avec-balcon-brest,1925,48.3905283,-4.4860088
"Exclusif, brest pilier rouge, immeuble dalle béton",Brest,29200,790400,452,Appartements,21,https://www.etreproprio.com/immobilier-23916308-vente-exclusif-brest-pilier-rouge-immeuble-dalle-beton-brest,1749,48.3905283,-4.4860088
A vendre maison de ville,Brest,29200,245000,115,Maisons,6,https://www.etreproprio.com/immobilier-23916319-vente-a-vendre-maison-de-ville-brest,2130,48.3905283,-4.4860088
Appartement en duplex a vendre terrasse vue mer ascenseur brest - triangle d'or,Brest,29200,655000,103,Appartements,5,https://www.etreproprio.com/immobilier-23913445-vente-appartement-en-duplex-a-vendre-terrasse-vue-mer-ascenseur-brest-triangle-d-or-brest,6359,48.3905283,-4.4860088
Brest secteur brest business school. appartement t4 avec balcon,Brest,29200,159750,83,Appartements,5,https://www.etreproprio.com/immobilier-23916312-vente-brest-secteur-brest-business-school-appartement-t4-avec-balcon-brest,1925,48.3905283,-4.4860088
Maison 89m² à brest,Brest,29200,238970,89,Maisons,5,https://www.etreproprio.com/immobilier-23914498-vente-maison-89m-a-brest-brest,2685,48.3905283,-4.4860088
"Exclusif, brest pilier rouge, immeuble dalle béton",Brest,29200,790400,452,Appartements,21,https://www.etreproprio.com/immobilier-23916311-vente-exclusif-brest-pilier-rouge-immeuble-dalle-beton-brest,1749,48.3905283,-4.4860088
Appartement 41m² à brest,Brest,29200,165900,41,Appartements,2,https://www.etreproprio.com/immobilier-23905307-vente-appartement-41m-a-brest-brest,4046,48.3905283,-4.4860088
Jolie maison de caractere,Brest,29200,258800,166,Maisons,8,https://www.etreproprio.com/immobilier-23905985-vente-jolie-maison-de-caractere-brest,1559,48.3905283,-4.4860088
Exclusivite - brest bellevue prox penfeld - appartement t4 de 77 m² - balcon ferme - vue degagee,Brest,29200,133600,77,Appartements,,https://www.etreproprio.com/immobilier-23627373-vente-exclusivite-brest-bellevue-prox-penfeld-appartement-t4-de-77-m-balcon-ferme-vue-degagee-brest,1735,48.3905283,-4.4860088
Appartement 120m² à brest,Brest,29200,748000,121,Appartements,5,https://www.etreproprio.com/immobilier-23901242-vente-appartement-120m-a-brest-brest,6182,48.3905283,-4.4860088
Maison brest 8 pièce(s) 145 m2,Brest,29200,333000,145,Maisons,8,https://www.etreproprio.com/immobilier-22620392-vente-maison-brest-8-pieces-145-m2-brest,2297,48.3905283,-4.4860088
Maison des années 30,Brest,29200,255000,160,Maisons,8,https://www.etreproprio.com/immobilier-23222325-vente-maison-des-annees-30-brest,1594,48.3905283,-4.4860088
Brest bourg lambézellec type 2 avec ascenseur .,Brest,29200,186384,44,Appartements,2,https://www.etreproprio.com/immobilier-23901064-vente-brest-bourg-lambezellec-type-2-avec-ascenseur-brest,4236,48.3905283,-4.4860088
Appartement 64m² à brest,Brest,29200,143775,64,Appartements,3,https://www.etreproprio.com/immobilier-23903982-vente-appartement-64m-a-brest-brest,2246,48.3905283,-4.4860088
Vaste appartement t4,Brest,29200,122000,76,Appartements,4,https://www.etreproprio.com/immobilier-21991925-vente-vaste-appartement-t4-brest,1605,48.3905283,-4.4860088
Superbe appartement - brest centre,Brest,29200,356000,116,Appartements,5,https://www.etreproprio.com/immobilier-22986641-vente-superbe-appartement-brest-centre-brest,3069,48.3905283,-4.4860088
"Appartement t2 de plain-pied – quartier recouvrance, brest",Brest,29200,99000,38,Appartements,2,https://www.etreproprio.com/immobilier-23682959-vente-appartement-t2-de-plain-pied-quartier-recouvrance-brest-brest,2605,48.3905283,-4.4860088
À vendre : appartement lumineux de 4 pièces à brest - le landais,Brest,29200,133400,71,Appartements,4,https://www.etreproprio.com/immobilier-23901946-vente-a-vendre-appartement-lumineux-de-4-pieces-a-brest-le-landais-brest,1879,48.3905283,-4.4860088
"A vendre à brest, secteur lanredec, ensemble immobilier, une maison de 90m2 en colocation et un immeuble de 7 appartements 199m2",Brest,29200,715700,290,Appartements,,https://www.etreproprio.com/immobilier-23890243-vente-a-vendre-a-brest-secteur-lanredec-ensemble-immobilier-une-maison-de-90m2-en-colocation-et-un-immeuble-de-7-appartements-199m2-brest,2468,48.3905283,-4.4860088
Appartement t3 a vendre brest saint marc,Brest,29200,415000,60,Appartements,3,https://www.etreproprio.com/immobilier-23891034-vente-appartement-t3-a-vendre-brest-saint-marc-brest,6917,48.3905283,-4.4860088
"Brest - st pierre t4 73 m2, 2 chambres",Brest,29200,149000,73,Appartements,4,https://www.etreproprio.com/immobilier-23893749-vente-brest-st-pierre-t4-73-m2-2-chambres-brest,2041,48.3905283,-4.4860088
"A vendre en exclusivité, à brest, secteur quizac école de commerce, appartement t4, 84.2 m2, 3 chambres, balcon, parking couvert",Brest,29200,154787,84,Appartements,4,https://www.etreproprio.com/immobilier-23890242-vente-a-vendre-en-exclusivite-a-brest-secteur-quizac-ecole-de-commerce-appartement-t4-842-m2-3-chambres-balcon-parking-couvert-brest,1843,48.3905283,-4.4860088
Appartement t2 - saint martin brest,Brest,29200,150000,36,Appartements,2,https://www.etreproprio.com/immobilier-23895331-vente-appartement-t2-saint-martin-brest-brest,4167,48.3905283,-4.4860088
Finistere - brest (29200) - a vendre - maison 90m² - 3 chambres - grande piece de vie - garage - rare - pas de travaux - grand j,Brest,29200,259000,90,Maisons,4,https://www.etreproprio.com/immobilier-23895292-vente-finistere-brest-29200-a-vendre-maison-90m-3-chambres-grande-piece-de-vie-garage-rare-pas-de-travaux-grand-j-brest,2878,48.3905283,-4.4860088
Lambézellec - type 5 refait à neuf,Brest,29200,252000,85,Appartements,5,https://www.etreproprio.com/immobilier-21978466-vente-lambezellec-type-5-refait-a-neuf-brest,2965,48.3905283,-4.4860088
Brest secteur st-martin - appartement t3 de 70 m² - dernier etage - balcon - stationnement privatif,Brest,29200,178000,71,Appartements,3,https://www.etreproprio.com/immobilier-23889308-vente-brest-secteur-st-martin-appartement-t3-de-70-m-dernier-etage-balcon-stationnement-privatif-brest,2507,48.3905283,-4.4860088
Finistere - brest (29200) - a vendre - appartement t2 34m² au calme - empoutrement beton - 1 chambre - locataire en place - beau,Brest,29200,59000,38,Appartements,2,https://www.etreproprio.com/immobilier-23895296-vente-finistere-brest-29200-a-vendre-appartement-t2-34m-au-calme-empoutrement-beton-1-chambre-locataire-en-place-beau-brest,1553,48.3905283,-4.4860088
Finistere - brest (29200) - a vendre - appartement de 66 mm2 - 2 chambres - cave - ascenseur - parking - balcon- dalle beton - c,Brest,29200,149000,67,Appartements,3,https://www.etreproprio.com/immobilier-23895295-vente-finistere-brest-29200-a-vendre-appartement-de-66-mm2-2-chambres-cave-ascenseur-parking-balcon-dalle-beton-c-brest,2224,48.3905283,-4.4860088
Brest saint martin proche fac de medecine et glasgow  etat neuf immeuble 3 appartements,Brest,29200,420000,,Appartements,5,https://www.etreproprio.com/immobilier-23618499-vente-brest-saint-martin-proche-fac-de-medecine-et-glasgow-etat-neuf-immeuble-3-appartements-brest,,48.3905283,-4.4860088
"Exclusivité brest rive droite, appartement t4 avec ascenseur",Brest,29200,170400,78,Appartements,4,https://www.etreproprio.com/immobilier-23895329-vente-exclusivite-brest-rive-droite-appartement-t4-avec-ascenseur-brest,2185,48.3905283,-4.4860088
A vendre   brest triangle d'or   t5   92m²   3 chambres,Brest,29200,299000,92,Appartements,5,https://www.etreproprio.com/immobilier-23512487-vente-a-vendre-brest-triangle-d-or-t5-92m-3-chambres-brest,3250,48.3905283,-4.4860088
Appartement t2 a vendre brest saint marc,Brest,29200,360000,54,Appartements,2,https://www.etreproprio.com/immobilier-23891035-vente-appartement-t2-a-vendre-brest-saint-marc-brest,6667,48.3905283,-4.4860088
"A  vendre -  appartement 5 pièces - brest, triangle d'or.",Brest,29200,299250,92,Appartements,5,https://www.etreproprio.com/immobilier-23774769-vente-a-vendre-appartement-5-pieces-brest-triangle-d-or-brest,3253,48.3905283,-4.4860088
Brest  kerinou bois de sapin maison t6 4 chambres,Brest,29200,269050,100,Maisons,6,https://www.etreproprio.com/immobilier-23893750-vente-brest-kerinou-bois-de-sapin-maison-t6-4-chambres-brest,2690,48.3905283,-4.4860088
Brest croix rouge appartement t3,Brest,29200,148800,66,Appartements,3,https://www.etreproprio.com/immobilier-23895309-vente-brest-croix-rouge-appartement-t3-brest,2255,48.3905283,-4.4860088
"Exclusivité brest rive droite, appartement t4 avec ascenseur",Brest,29200,170400,78,Appartements,4,https://www.etreproprio.com/immobilier-23895311-vente-exclusivite-brest-rive-droite-appartement-t4-avec-ascenseur-brest,2185,48.3905283,-4.4860088
Appartement 41m² à amiens,Amiens,80000,141500,41,Appartements,2,https://www.etreproprio.com/immobilier-23973933-vente-appartement-41m-a-amiens-amiens,3451,49.8941708,2.2956951
Appartement 56m² à amiens,Amiens,80000,121500,56,Appartements,2,https://www.etreproprio.com/immobilier-23741717-vente-appartement-56m-a-amiens-amiens,2170,49.8941708,2.2956951
Maison amiens 4 pièce(s) 92 m2,Amiens,80000,199400,92,Maisons,4,https://www.etreproprio.com/immobilier-23164895-vente-maison-amiens-4-pieces-92-m2-amiens,2167,49.8941708,2.2956951
À vendre - terrain constructible de 1 970 m² - secteur amiens,Amiens,80000,395500,1970,Terrains,,https://www.etreproprio.com/immobilier-23967374-vente-a-vendre-terrain-constructible-de-1-970-m-secteur-amiens-amiens,201,49.8941708,2.2956951
Maison 70m² à amiens,Amiens,80000,151000,70,Maisons,3,https://www.etreproprio.com/immobilier-23401329-vente-maison-70m-a-amiens-amiens,2157,49.8941708,2.2956951
"Maison avec jardin, garage sur amiens",Amiens,80000,225000,105,Maisons,4,https://www.etreproprio.com/immobilier-23969639-vente-maison-avec-jardin-garage-sur-amiens-amiens,2143,49.8941708,2.2956951
Maison 110m² à amiens,Amiens,80000,239900,110,Maisons,5,https://www.etreproprio.com/immobilier-23151992-vente-maison-110m-a-amiens-amiens,2181,49.8941708,2.2956951
Appartement 42m² à amiens,Amiens,80000,138000,42,Appartements,2,https://www.etreproprio.com/immobilier-23970297-vente-appartement-42m-a-amiens-amiens,3286,49.8941708,2.2956951
Maison 102m² à amiens,Amiens,80000,375000,102,Maisons,4,https://www.etreproprio.com/immobilier-23974313-vente-maison-102m-a-amiens-amiens,3676,49.8941708,2.2956951
Appartement 89m² à amiens,Amiens,80000,213400,89,Appartements,,https://www.etreproprio.com/immobilier-23843647-vente-appartement-89m-a-amiens-amiens,2398,49.8941708,2.2956951
"Appartement en duplex de 70m2  , 2 chambres,,terrasse dans résidence sécurisée  avec place de parking",Amiens,80000,184000,70,Appartements,3,https://www.etreproprio.com/immobilier-22142431-vente-appartement-en-duplex-de-70m2-2-chambresterrasse-dans-residence-securisee-avec-place-de-parking-amiens,2629,49.8941708,2.2956951
"Maison rénovée avec jardin et vaste pièce de vie – quartier saint ladre, amiens",Amiens,80080,239000,105,Maisons,5,https://www.etreproprio.com/immobilier-22963920-vente-maison-renovee-avec-jardin-et-vaste-piece-de-vie-quartier-saint-ladre-amiens-amiens,2276,49.8941708,2.2956951
Amiens - sainte anne 2min gare - amienoise de 110 m2 avec cour,Amiens,80000,239900,110,Maisons,5,https://www.etreproprio.com/immobilier-23138130-vente-amiens-sainte-anne-2min-gare-amienoise-de-110-m2-avec-cour-amiens,2181,49.8941708,2.2956951
Maison 160m² à amiens,Amiens,80000,249900,160,Maisons,7,https://www.etreproprio.com/immobilier-23964181-vente-maison-160m-a-amiens-amiens,1562,49.8941708,2.2956951
Maison 110m² à amiens,Amiens,80000,179500,110,Maisons,5,https://www.etreproprio.com/immobilier-23963324-vente-maison-110m-a-amiens-amiens,1632,49.8941708,2.2956951
70m² à amiens,Amiens,80000,200000,70,Autres,,https://www.etreproprio.com/immobilier-23963323-vente-70m-a-amiens-amiens,2857,49.8941708,2.2956951
Maison 75m² à amiens,Amiens,80000,214000,75,Maisons,3,https://www.etreproprio.com/immobilier-23963325-vente-maison-75m-a-amiens-amiens,2853,49.8941708,2.2956951
Appartement proche centre ville amiens.,Amiens,80000,162000,59,Appartements,2,https://www.etreproprio.com/immobilier-22923829-vente-appartement-proche-centre-ville-amiens-amiens,2746,49.8941708,2.2956951
A vendre maison contemporaine,Amiens,80000,343000,112,Maisons,5,https://www.etreproprio.com/immobilier-23964810-vente-a-vendre-maison-contemporaine-amiens,3062,49.8941708,2.2956951
Studio proche cirque,Amiens,80000,115900,30,Appartements,1,https://www.etreproprio.com/immobilier-23616861-vente-studio-proche-cirque-amiens,3863,49.8941708,2.2956951
Appartement 35m² à amiens,Amiens,80000,78000,35,Appartements,1,https://www.etreproprio.com/immobilier-23963378-vente-appartement-35m-a-amiens-amiens,2229,49.8941708,2.2956951
Amiens. bel appartement de type 4.,Amiens,80090,224800,105,Appartements,4,https://www.etreproprio.com/immobilier-22669131-vente-amiens-bel-appartement-de-type-4-amiens,2141,49.8941708,2.2956951
Maison 82m² à amiens,Amiens,80080,159000,82,Maisons,4,https://www.etreproprio.com/immobilier-23963326-vente-maison-82m-a-amiens-amiens,1939,49.8941708,2.2956951
Garage résidence fleurie,Amiens,80090,14500,15,Parkings,,https://www.etreproprio.com/immobilier-23342031-vente-garage-residence-fleurie-amiens,967,49.8941708,2.2956951
Appartement t4 résidence parc de beauville avec vue sur etang,Amiens,80000,148400,95,Appartements,4,https://www.etreproprio.com/immobilier-23651212-vente-appartement-t4-residence-parc-de-beauville-avec-vue-sur-etang-amiens,1562,49.8941708,2.2956951
Amiens - henriville - 160m2 - maison - colocation - cave - 6 chambres,Amiens,80000,249900,160,Maisons,7,https://www.etreproprio.com/immobilier-23958246-vente-amiens-henriville-160m2-maison-colocation-cave-6-chambres-amiens,1562,49.8941708,2.2956951
Saint-pierre amienoise avec exterieur,Amiens,80080,254000,108,Maisons,5,https://www.etreproprio.com/immobilier-23949729-vente-saint-pierre-amienoise-avec-exterieur-amiens,2352,49.8941708,2.2956951
T2 - quartier saint honoré,Amiens,80000,135000,48,Appartements,2,https://www.etreproprio.com/immobilier-23528176-vente-t2-quartier-saint-honore-amiens,2812,49.8941708,2.2956951
Appartement 20m² à amiens,Amiens,80000,94000,21,Appartements,1,https://www.etreproprio.com/immobilier-23961055-vente-appartement-20m-a-amiens-amiens,4476,49.8941708,2.2956951
"Maison de charme, amiens, quartier sainte anne.",Amiens,80000,437000,175,Maisons,7,https://www.etreproprio.com/immobilier-23958725-vente-maison-de-charme-amiens-quartier-sainte-anne-amiens,2497,49.8941708,2.2956951
Maison 92m² à amiens,Amiens,80000,215000,92,Maisons,7,https://www.etreproprio.com/immobilier-23880521-vente-maison-92m-a-amiens-amiens,2337,49.8941708,2.2956951
Garage box sécurisé amiens sud est,Amiens,80090,9800,15,Parkings,,https://www.etreproprio.com/immobilier-23950808-vente-garage-box-securise-amiens-sud-est-amiens,653,49.8941708,2.2956951
"Maison et terrain  :  quartier sainte-anne, amiens.",Amiens,80000,658000,400,Maisons,5,https://www.etreproprio.com/immobilier-23958739-vente-maison-et-terrain-quartier-sainte-anne-amiens-amiens,1645,49.8941708,2.2956951
Maison 81m² à amiens,Amiens,80000,118000,81,Maisons,4,https://www.etreproprio.com/immobilier-23949669-vente-maison-81m-a-amiens-amiens,1457,49.8941708,2.2956951
Appartement proche centre ville amiens.,Amiens,80000,162000,59,Appartements,2,https://www.etreproprio.com/immobilier-22922589-vente-appartement-proche-centre-ville-amiens-amiens,2746,49.8941708,2.2956951
Amiens. bel appartement de type 4.,Amiens,80090,224800,105,Appartements,4,https://www.etreproprio.com/immobilier-22665419-vente-amiens-bel-appartement-de-type-4-amiens,2141,49.8941708,2.2956951
Maison amiens sud - 3 chambres - jardin,Amiens,80000,265300,90,Maisons,4,https://www.etreproprio.com/immobilier-23666613-vente-maison-amiens-sud-3-chambres-jardin-amiens,2948,49.8941708,2.2956951
Appartement 78m² à amiens,Amiens,80000,138000,78,Appartements,4,https://www.etreproprio.com/immobilier-23961260-vente-appartement-78m-a-amiens-amiens,1769,49.8941708,2.2956951
Maison 138m² à amiens,Amiens,80080,315000,138,Maisons,5,https://www.etreproprio.com/immobilier-23952873-vente-maison-138m-a-amiens-amiens,2283,49.8941708,2.2956951
Maison 105m² à amiens,Amiens,80000,173000,105,Maisons,4,https://www.etreproprio.com/immobilier-23949672-vente-maison-105m-a-amiens-amiens,1648,49.8941708,2.2956951
Appartement 884m² à amiens,Amiens,80000,1660000,884,Appartements,,https://www.etreproprio.com/immobilier-23958767-vente-appartement-884m-a-amiens-amiens,1878,49.8941708,2.2956951
Appartement 17m² à amiens,Amiens,80000,71000,18,Appartements,1,https://www.etreproprio.com/immobilier-23958769-vente-appartement-17m-a-amiens-amiens,3944,49.8941708,2.2956951
Maison 71m² à amiens,Amiens,80000,140000,71,Maisons,3,https://www.etreproprio.com/immobilier-23949670-vente-maison-71m-a-amiens-amiens,1972,49.8941708,2.2956951
Appartement sans travaux rue saint-honoré,Amiens,80000,176000,53,Appartements,3,https://www.etreproprio.com/immobilier-23953633-vente-appartement-sans-travaux-rue-saint-honore-amiens,3321,49.8941708,2.2956951
